country_code,year,metric_code,mean,low,high,sd
ITA,2013,pdi,0.754,0.739,0.776,0.029
ITA,2014,ddi,0.94,0.883,0.969,0.631
ITA,2014,edi,0.866,0.834,0.909,0.039
ITA,2014,egdi,0.907,0.869,0.952,0.046
ITA,2014,ldi,0.921,0.895,0.957,0.035
ITA,2014,pdi,0.746,0.729,0.77,0.031
ITA,2015,ddi,0.948,0.909,0.978,0.632
ITA,2015,edi,0.866,0.834,0.909,0.039
ITA,2015,egdi,0.915,0.884,0.962,0.045
ITA,2015,ldi,0.921,0.895,0.957,0.035
ITA,2015,pdi,0.742,0.725,0.765,0.031
ITA,2016,ddi,0.948,0.909,0.978,0.632
ITA,2016,edi,0.87,0.834,0.909,0.039
ITA,2016,egdi,0.911,0.879,0.959,0.049
ITA,2016,ldi,0.92,0.896,0.956,0.035
ITA,2016,pdi,0.764,0.747,0.787,0.031
ITA,2017,ddi,0.947,0.9,0.975,0.633
ITA,2017,edi,0.868,0.841,0.919,0.04
ITA,2017,egdi,0.926,0.894,0.966,0.042
ITA,2017,ldi,0.926,0.901,0.961,0.033
ITA,2017,pdi,0.763,0.747,0.788,0.028
ITA,2018,ddi,0.93,0.876,0.968,0.637
ITA,2018,edi,0.867,0.836,0.915,0.041
ITA,2018,egdi,0.9,0.86,0.943,0.048
ITA,2018,ldi,0.919,0.891,0.956,0.036
ITA,2018,pdi,0.746,0.725,0.784,0.035
ITA,2019,ddi,0.936,0.882,0.97,0.634
ITA,2019,edi,0.86,0.824,0.901,0.04
ITA,2019,egdi,0.913,0.879,0.959,0.045
ITA,2019,ldi,0.92,0.894,0.959,0.035
ITA,2019,pdi,0.759,0.743,0.789,0.033
ITA,2020,ddi,0.914,0.855,0.961,0.637
ITA,2020,edi,0.861,0.819,0.899,0.042
ITA,2020,egdi,0.919,0.888,0.968,0.044
ITA,2020,ldi,0.918,0.895,0.958,0.035
ITA,2020,pdi,0.768,0.754,0.793,0.032
JAM,1990,ddi,0.781,0.678,0.861,0.626
JAM,1990,edi,0.578,0.521,0.663,0.07
JAM,1990,egdi,0.702,0.633,0.787,0.075
JAM,1990,ldi,0.763,0.7,0.819,0.06
JAM,1990,pdi,0.576,0.535,0.634,0.053
JAM,1991,ddi,0.781,0.678,0.861,0.626
JAM,1991,edi,0.578,0.521,0.663,0.07
JAM,1991,egdi,0.702,0.633,0.787,0.075
JAM,1991,ldi,0.763,0.7,0.819,0.06
JAM,1991,pdi,0.576,0.535,0.634,0.053
JAM,1992,ddi,0.793,0.687,0.872,0.627
JAM,1992,edi,0.578,0.521,0.663,0.07
JAM,1992,egdi,0.702,0.633,0.787,0.075
JAM,1992,ldi,0.766,0.703,0.825,0.062
JAM,1992,pdi,0.576,0.535,0.634,0.053
JAM,1993,ddi,0.793,0.687,0.872,0.627
JAM,1993,edi,0.617,0.543,0.684,0.07
JAM,1993,egdi,0.702,0.633,0.787,0.075
JAM,1993,ldi,0.766,0.703,0.825,0.062
JAM,1993,pdi,0.576,0.535,0.634,0.053
JAM,1994,ddi,0.793,0.687,0.872,0.627
JAM,1994,edi,0.634,0.552,0.697,0.071
JAM,1994,egdi,0.702,0.633,0.787,0.075
JAM,1994,ldi,0.766,0.703,0.825,0.062
JAM,1994,pdi,0.576,0.535,0.634,0.053
JAM,1995,ddi,0.793,0.687,0.872,0.627
JAM,1995,edi,0.636,0.566,0.708,0.071
JAM,1995,egdi,0.702,0.633,0.787,0.075
JAM,1995,ldi,0.766,0.703,0.825,0.062
JAM,1995,pdi,0.576,0.535,0.634,0.053
JAM,1996,ddi,0.793,0.687,0.872,0.627
JAM,1996,edi,0.64,0.562,0.706,0.072
JAM,1996,egdi,0.702,0.633,0.787,0.075
JAM,1996,ldi,0.766,0.703,0.825,0.062
JAM,1996,pdi,0.576,0.535,0.634,0.053
JAM,1997,ddi,0.793,0.687,0.872,0.627
JAM,1997,edi,0.641,0.563,0.707,0.072
JAM,1997,egdi,0.702,0.633,0.787,0.075
JAM,1997,ldi,0.766,0.703,0.825,0.062
JAM,1997,pdi,0.576,0.535,0.634,0.053
JAM,1998,ddi,0.793,0.687,0.872,0.627
JAM,1998,edi,0.678,0.611,0.758,0.072
JAM,1998,egdi,0.702,0.633,0.787,0.075
JAM,1998,ldi,0.766,0.703,0.825,0.062
JAM,1998,pdi,0.576,0.535,0.634,0.053
JAM,1999,ddi,0.793,0.687,0.872,0.627
JAM,1999,edi,0.678,0.611,0.758,0.072
JAM,1999,egdi,0.702,0.633,0.787,0.075
JAM,1999,ldi,0.766,0.703,0.825,0.062
JAM,1999,pdi,0.576,0.535,0.634,0.053
JAM,2000,ddi,0.814,0.712,0.886,0.629
JAM,2000,edi,0.686,0.613,0.76,0.073
JAM,2000,egdi,0.702,0.633,0.787,0.075
JAM,2000,ldi,0.819,0.769,0.876,0.054
JAM,2000,pdi,0.576,0.535,0.634,0.053
JAM,2001,ddi,0.814,0.712,0.886,0.629
JAM,2001,edi,0.686,0.613,0.76,0.073
JAM,2001,egdi,0.702,0.633,0.787,0.075
JAM,2001,ldi,0.819,0.769,0.876,0.054
JAM,2001,pdi,0.576,0.535,0.634,0.053
JAM,2002,ddi,0.814,0.712,0.886,0.629
JAM,2002,edi,0.699,0.628,0.771,0.071
JAM,2002,egdi,0.702,0.633,0.787,0.075
JAM,2002,ldi,0.819,0.769,0.876,0.054
JAM,2002,pdi,0.576,0.535,0.634,0.053
JAM,2003,ddi,0.814,0.712,0.886,0.629
JAM,2003,edi,0.749,0.693,0.82,0.064
JAM,2003,egdi,0.702,0.633,0.787,0.075
JAM,2003,ldi,0.833,0.789,0.889,0.051
JAM,2003,pdi,0.576,0.535,0.634,0.053
JAM,2004,ddi,0.814,0.712,0.886,0.629
JAM,2004,edi,0.749,0.693,0.82,0.064
JAM,2004,egdi,0.702,0.633,0.787,0.075
JAM,2004,ldi,0.833,0.789,0.889,0.051
JAM,2004,pdi,0.576,0.535,0.634,0.053
JAM,2005,ddi,0.806,0.699,0.872,0.624
JAM,2005,edi,0.759,0.698,0.824,0.063
JAM,2005,egdi,0.702,0.633,0.787,0.075
JAM,2005,ldi,0.841,0.794,0.891,0.05
JAM,2005,pdi,0.597,0.564,0.646,0.045
JAM,2006,ddi,0.806,0.699,0.872,0.624
JAM,2006,edi,0.766,0.708,0.841,0.066
JAM,2006,egdi,0.704,0.632,0.787,0.08
JAM,2006,ldi,0.841,0.794,0.891,0.05
JAM,2006,pdi,0.597,0.564,0.646,0.045
JAM,2007,ddi,0.806,0.699,0.872,0.624
JAM,2007,edi,0.772,0.714,0.842,0.064
JAM,2007,egdi,0.705,0.639,0.796,0.082
JAM,2007,ldi,0.85,0.813,0.903,0.046
JAM,2007,pdi,0.597,0.564,0.646,0.045
JAM,2008,ddi,0.806,0.699,0.872,0.624
JAM,2008,edi,0.782,0.728,0.845,0.061
JAM,2008,egdi,0.708,0.639,0.789,0.08
JAM,2008,ldi,0.85,0.813,0.903,0.046
JAM,2008,pdi,0.597,0.564,0.646,0.045
JAM,2009,ddi,0.806,0.699,0.872,0.624
JAM,2009,edi,0.782,0.728,0.845,0.061
JAM,2009,egdi,0.708,0.639,0.789,0.08
JAM,2009,ldi,0.85,0.813,0.903,0.046
JAM,2009,pdi,0.597,0.564,0.646,0.045
JAM,2010,ddi,0.815,0.712,0.883,0.625
JAM,2010,edi,0.782,0.728,0.845,0.061
JAM,2010,egdi,0.71,0.627,0.776,0.077
JAM,2010,ldi,0.85,0.813,0.906,0.049
JAM,2010,pdi,0.597,0.564,0.646,0.045
JAM,2011,ddi,0.815,0.712,0.883,0.625
JAM,2011,edi,0.782,0.728,0.845,0.061
JAM,2011,egdi,0.71,0.627,0.776,0.077
JAM,2011,ldi,0.849,0.814,0.907,0.048
JAM,2011,pdi,0.61,0.583,0.655,0.041
JAM,2012,ddi,0.815,0.712,0.883,0.625
JAM,2012,edi,0.795,0.743,0.849,0.055
JAM,2012,egdi,0.71,0.627,0.776,0.077
JAM,2012,ldi,0.854,0.81,0.9,0.047
JAM,2012,pdi,0.61,0.583,0.655,0.041
JAM,2013,ddi,0.843,0.749,0.904,0.626
JAM,2013,edi,0.801,0.747,0.861,0.058
JAM,2013,egdi,0.706,0.631,0.791,0.081
JAM,2013,ldi,0.852,0.814,0.904,0.049
JAM,2013,pdi,0.614,0.587,0.656,0.04
JAM,2014,ddi,0.876,0.79,0.93,0.633
JAM,2014,edi,0.801,0.747,0.861,0.058
JAM,2014,egdi,0.706,0.628,0.786,0.081
JAM,2014,ldi,0.852,0.814,0.904,0.049
JAM,2014,pdi,0.626,0.604,0.662,0.037
JAM,2015,ddi,0.876,0.79,0.93,0.633
JAM,2015,edi,0.801,0.747,0.861,0.058
JAM,2015,egdi,0.709,0.628,0.784,0.08
JAM,2015,ldi,0.852,0.814,0.904,0.049
JAM,2015,pdi,0.626,0.604,0.662,0.037
JAM,2016,ddi,0.876,0.79,0.93,0.633
JAM,2016,edi,0.81,0.762,0.871,0.056
JAM,2016,egdi,0.709,0.628,0.784,0.08
JAM,2016,ldi,0.852,0.814,0.904,0.049
JAM,2016,pdi,0.626,0.604,0.662,0.037
JAM,2017,ddi,0.878,0.796,0.934,0.634
JAM,2017,edi,0.812,0.762,0.871,0.057
JAM,2017,egdi,0.733,0.661,0.812,0.077
JAM,2017,ldi,0.862,0.824,0.914,0.048
JAM,2017,pdi,0.626,0.604,0.662,0.037
JAM,2018,ddi,0.86,0.752,0.916,0.637
JAM,2018,edi,0.812,0.762,0.87,0.057
JAM,2018,egdi,0.731,0.66,0.809,0.077
JAM,2018,ldi,0.857,0.818,0.908,0.047
JAM,2018,pdi,0.633,0.613,0.663,0.032
JAM,2019,ddi,0.867,0.781,0.926,0.633
JAM,2019,edi,0.806,0.763,0.873,0.055
JAM,2019,egdi,0.731,0.66,0.809,0.077
JAM,2019,ldi,0.863,0.825,0.91,0.046
JAM,2019,pdi,0.633,0.613,0.663,0.032
JAM,2020,ddi,0.818,0.709,0.885,0.628
JAM,2020,edi,0.808,0.756,0.868,0.056
JAM,2020,egdi,0.758,0.694,0.85,0.08
JAM,2020,ldi,0.869,0.833,0.915,0.046
JAM,2020,pdi,0.626,0.602,0.662,0.037
JOR,1990,ddi,0.558,0.429,0.68,0.628
JOR,1990,edi,0.224,0.199,0.249,0.025
JOR,1990,egdi,0.6,0.504,0.702,0.097
JOR,1990,ldi,0.568,0.491,0.645,0.076
JOR,1990,pdi,0.193,0.124,0.253,0.062
JOR,1991,ddi,0.558,0.429,0.68,0.628
JOR,1991,edi,0.224,0.199,0.25,0.025
JOR,1991,egdi,0.6,0.504,0.702,0.097
JOR,1991,ldi,0.568,0.491,0.645,0.076
JOR,1991,pdi,0.193,0.124,0.253,0.062
JOR,1992,ddi,0.558,0.429,0.68,0.628
JOR,1992,edi,0.235,0.209,0.258,0.024
JOR,1992,egdi,0.6,0.504,0.702,0.097
JOR,1992,ldi,0.557,0.496,0.65,0.076
JOR,1992,pdi,0.193,0.124,0.253,0.062
JOR,1993,ddi,0.563,0.428,0.686,0.631
JOR,1993,edi,0.235,0.212,0.261,0.024
JOR,1993,egdi,0.6,0.504,0.702,0.097
JOR,1993,ldi,0.557,0.496,0.65,0.076
JOR,1993,pdi,0.193,0.124,0.253,0.062
JOR,1994,ddi,0.552,0.432,0.681,0.629
JOR,1994,edi,0.236,0.217,0.265,0.025
JOR,1994,egdi,0.6,0.504,0.702,0.097
JOR,1994,ldi,0.557,0.496,0.65,0.076
JOR,1994,pdi,0.193,0.124,0.253,0.062
JOR,1995,ddi,0.552,0.432,0.681,0.629
JOR,1995,edi,0.236,0.217,0.265,0.025
JOR,1995,egdi,0.598,0.513,0.705,0.096
JOR,1995,ldi,0.557,0.496,0.65,0.076
JOR,1995,pdi,0.222,0.141,0.284,0.071
JOR,1996,ddi,0.552,0.432,0.681,0.629
JOR,1996,edi,0.236,0.217,0.265,0.025
JOR,1996,egdi,0.598,0.513,0.705,0.096
JOR,1996,ldi,0.557,0.496,0.65,0.076
JOR,1996,pdi,0.222,0.141,0.284,0.071
JOR,1997,ddi,0.552,0.432,0.681,0.629
JOR,1997,edi,0.234,0.21,0.259,0.024
JOR,1997,egdi,0.598,0.513,0.705,0.096
JOR,1997,ldi,0.557,0.496,0.65,0.076
JOR,1997,pdi,0.222,0.141,0.284,0.071
JOR,1998,ddi,0.552,0.432,0.681,0.629
JOR,1998,edi,0.233,0.207,0.254,0.024
JOR,1998,egdi,0.612,0.527,0.715,0.095
JOR,1998,ldi,0.557,0.496,0.65,0.076
JOR,1998,pdi,0.222,0.141,0.284,0.071
JOR,1999,ddi,0.622,0.49,0.729,0.627
JOR,1999,edi,0.232,0.207,0.254,0.023
JOR,1999,egdi,0.557,0.469,0.644,0.088
JOR,1999,ldi,0.562,0.489,0.642,0.076
JOR,1999,pdi,0.222,0.141,0.284,0.071
JOR,2000,ddi,0.63,0.511,0.745,0.625
JOR,2000,edi,0.193,0.174,0.21,0.018
JOR,2000,egdi,0.541,0.455,0.636,0.091
JOR,2000,ldi,0.402,0.342,0.457,0.057
JOR,2000,pdi,0.222,0.141,0.284,0.071
JOR,2001,ddi,0.596,0.471,0.706,0.622
JOR,2001,edi,0.193,0.174,0.212,0.019
JOR,2001,egdi,0.541,0.455,0.636,0.091
JOR,2001,ldi,0.402,0.342,0.457,0.057
JOR,2001,pdi,0.222,0.141,0.284,0.071
JOR,2002,ddi,0.596,0.471,0.706,0.622
JOR,2002,edi,0.193,0.174,0.212,0.019
JOR,2002,egdi,0.541,0.455,0.636,0.091
JOR,2002,ldi,0.402,0.342,0.457,0.057
JOR,2002,pdi,0.222,0.141,0.284,0.071
JOR,2003,ddi,0.596,0.471,0.706,0.622
JOR,2003,edi,0.216,0.193,0.237,0.022
JOR,2003,egdi,0.557,0.474,0.657,0.092
JOR,2003,ldi,0.449,0.386,0.512,0.061
JOR,2003,pdi,0.193,0.124,0.253,0.062
JOR,2004,ddi,0.596,0.471,0.706,0.622
JOR,2004,edi,0.236,0.209,0.258,0.024
JOR,2004,egdi,0.557,0.474,0.657,0.092
JOR,2004,ldi,0.601,0.528,0.678,0.073
JOR,2004,pdi,0.193,0.124,0.253,0.062
JOR,2005,ddi,0.596,0.471,0.706,0.622
JOR,2005,edi,0.236,0.209,0.258,0.024
JOR,2005,egdi,0.557,0.474,0.657,0.092
JOR,2005,ldi,0.604,0.533,0.679,0.075
JOR,2005,pdi,0.223,0.142,0.286,0.071
JOR,2006,ddi,0.596,0.471,0.706,0.622
JOR,2006,edi,0.239,0.219,0.266,0.024
JOR,2006,egdi,0.557,0.474,0.657,0.092
JOR,2006,ldi,0.604,0.533,0.679,0.075
JOR,2006,pdi,0.238,0.16,0.305,0.071
JOR,2007,ddi,0.596,0.471,0.706,0.622
JOR,2007,edi,0.238,0.218,0.266,0.023
JOR,2007,egdi,0.557,0.474,0.657,0.092
JOR,2007,ldi,0.604,0.533,0.679,0.075
JOR,2007,pdi,0.238,0.16,0.305,0.071
JOR,2008,ddi,0.596,0.471,0.706,0.622
JOR,2008,edi,0.24,0.217,0.26,0.022
JOR,2008,egdi,0.557,0.474,0.657,0.092
JOR,2008,ldi,0.604,0.533,0.679,0.075
JOR,2008,pdi,0.238,0.16,0.305,0.071
JOR,2009,ddi,0.596,0.471,0.706,0.622
JOR,2009,edi,0.239,0.217,0.26,0.022
JOR,2009,egdi,0.555,0.474,0.661,0.092
JOR,2009,ldi,0.604,0.533,0.679,0.075
JOR,2009,pdi,0.238,0.16,0.305,0.071
JOR,2010,ddi,0.614,0.489,0.721,0.621
JOR,2010,edi,0.246,0.226,0.269,0.022
JOR,2010,egdi,0.567,0.477,0.659,0.09
JOR,2010,ldi,0.612,0.547,0.692,0.072
JOR,2010,pdi,0.238,0.16,0.305,0.071
JOR,2011,ddi,0.643,0.536,0.752,0.62
JOR,2011,edi,0.256,0.234,0.279,0.023
JOR,2011,egdi,0.579,0.483,0.658,0.088
JOR,2011,ldi,0.61,0.538,0.684,0.072
JOR,2011,pdi,0.244,0.171,0.308,0.07
JOR,2012,ddi,0.648,0.513,0.749,0.623
JOR,2012,edi,0.256,0.236,0.283,0.023
JOR,2012,egdi,0.58,0.487,0.664,0.089
JOR,2012,ldi,0.622,0.55,0.695,0.073
JOR,2012,pdi,0.266,0.205,0.346,0.069
JOR,2013,ddi,0.619,0.505,0.739,0.623
JOR,2013,edi,0.264,0.24,0.287,0.024
JOR,2013,egdi,0.582,0.497,0.684,0.092
JOR,2013,ldi,0.624,0.552,0.694,0.072
JOR,2013,pdi,0.27,0.203,0.342,0.07
JOR,2014,ddi,0.619,0.505,0.739,0.623
JOR,2014,edi,0.265,0.242,0.289,0.023
JOR,2014,egdi,0.577,0.482,0.666,0.09
JOR,2014,ldi,0.624,0.562,0.703,0.073
JOR,2014,pdi,0.277,0.21,0.354,0.07
JOR,2015,ddi,0.618,0.493,0.719,0.619
JOR,2015,edi,0.267,0.241,0.287,0.023
JOR,2015,egdi,0.58,0.487,0.667,0.088
JOR,2015,ldi,0.624,0.562,0.703,0.073
JOR,2015,pdi,0.281,0.215,0.356,0.07
JOR,2016,ddi,0.575,0.455,0.689,0.623
JOR,2016,edi,0.249,0.227,0.27,0.022
JOR,2016,egdi,0.617,0.529,0.709,0.091
JOR,2016,ldi,0.546,0.477,0.612,0.067
JOR,2016,pdi,0.281,0.216,0.356,0.069
JOR,2017,ddi,0.576,0.462,0.7,0.623
JOR,2017,edi,0.27,0.247,0.294,0.023
JOR,2017,egdi,0.64,0.549,0.738,0.093
JOR,2017,ldi,0.646,0.589,0.734,0.074
JOR,2017,pdi,0.298,0.236,0.37,0.07
JOR,2018,ddi,0.585,0.458,0.706,0.626
JOR,2018,edi,0.27,0.249,0.298,0.024
JOR,2018,egdi,0.669,0.579,0.749,0.085
JOR,2018,ldi,0.684,0.621,0.76,0.069
JOR,2018,pdi,0.293,0.214,0.349,0.067
JOR,2019,ddi,0.62,0.497,0.73,0.623
JOR,2019,edi,0.27,0.248,0.297,0.024
JOR,2019,egdi,0.678,0.594,0.763,0.086
JOR,2019,ldi,0.677,0.614,0.752,0.068
JOR,2019,pdi,0.307,0.234,0.375,0.071
JOR,2020,ddi,0.62,0.497,0.73,0.623
JOR,2020,edi,0.268,0.246,0.294,0.024
JOR,2020,egdi,0.649,0.565,0.734,0.088
JOR,2020,ldi,0.669,0.601,0.746,0.072
JOR,2020,pdi,0.296,0.233,0.37,0.07
JPN,1990,ddi,0.896,0.823,0.947,0.637
JPN,1990,edi,0.835,0.796,0.887,0.048
JPN,1990,egdi,0.908,0.871,0.963,0.052
JPN,1990,ldi,0.905,0.875,0.949,0.04
JPN,1990,pdi,0.588,0.55,0.643,0.05
JPN,1991,ddi,0.899,0.833,0.947,0.63
JPN,1991,edi,0.834,0.794,0.885,0.048
JPN,1991,egdi,0.908,0.871,0.963,0.052
JPN,1991,ldi,0.905,0.875,0.949,0.04
JPN,1991,pdi,0.588,0.55,0.643,0.05
JPN,1992,ddi,0.899,0.833,0.947,0.63
JPN,1992,edi,0.834,0.794,0.885,0.048
JPN,1992,egdi,0.908,0.871,0.963,0.052
JPN,1992,ldi,0.905,0.875,0.949,0.04
JPN,1992,pdi,0.588,0.55,0.643,0.05
JPN,1993,ddi,0.899,0.833,0.947,0.63
JPN,1993,edi,0.835,0.796,0.887,0.048
JPN,1993,egdi,0.908,0.871,0.963,0.052
JPN,1993,ldi,0.905,0.875,0.949,0.04
JPN,1993,pdi,0.588,0.55,0.643,0.05
JPN,1994,ddi,0.9,0.841,0.949,0.628
JPN,1994,edi,0.836,0.798,0.89,0.049
JPN,1994,egdi,0.908,0.869,0.96,0.052
JPN,1994,ldi,0.909,0.873,0.945,0.04
JPN,1994,pdi,0.583,0.545,0.646,0.054
JPN,1995,ddi,0.9,0.841,0.949,0.628
JPN,1995,edi,0.836,0.798,0.89,0.049
JPN,1995,egdi,0.914,0.874,0.967,0.052
JPN,1995,ldi,0.909,0.873,0.945,0.04
JPN,1995,pdi,0.594,0.566,0.656,0.049
JPN,1996,ddi,0.9,0.841,0.949,0.628
JPN,1996,edi,0.836,0.797,0.889,0.049
JPN,1996,egdi,0.914,0.874,0.967,0.052
JPN,1996,ldi,0.909,0.873,0.945,0.04
JPN,1996,pdi,0.594,0.566,0.656,0.049
JPN,1997,ddi,0.9,0.841,0.949,0.628
JPN,1997,edi,0.833,0.791,0.886,0.049
JPN,1997,egdi,0.914,0.874,0.967,0.052
JPN,1997,ldi,0.909,0.873,0.945,0.04
JPN,1997,pdi,0.591,0.55,0.641,0.049
JPN,1998,ddi,0.9,0.841,0.949,0.628
JPN,1998,edi,0.833,0.791,0.886,0.049
JPN,1998,egdi,0.914,0.874,0.967,0.052
JPN,1998,ldi,0.909,0.873,0.945,0.04
JPN,1998,pdi,0.591,0.55,0.641,0.049
JPN,1999,ddi,0.9,0.841,0.949,0.628
JPN,1999,edi,0.833,0.791,0.886,0.049
JPN,1999,egdi,0.914,0.874,0.967,0.052
JPN,1999,ldi,0.909,0.873,0.945,0.04
JPN,1999,pdi,0.591,0.55,0.641,0.049
JPN,2000,ddi,0.9,0.841,0.949,0.628
JPN,2000,edi,0.833,0.79,0.883,0.049
JPN,2000,egdi,0.914,0.874,0.967,0.052
JPN,2000,ldi,0.912,0.887,0.957,0.04
JPN,2000,pdi,0.587,0.548,0.638,0.047
JPN,2001,ddi,0.9,0.841,0.949,0.628
JPN,2001,edi,0.833,0.79,0.88,0.049
JPN,2001,egdi,0.921,0.89,0.973,0.048
JPN,2001,ldi,0.912,0.887,0.957,0.04
JPN,2001,pdi,0.587,0.548,0.638,0.047
JPN,2002,ddi,0.9,0.841,0.949,0.628
JPN,2002,edi,0.833,0.79,0.88,0.049
JPN,2002,egdi,0.921,0.89,0.973,0.048
JPN,2002,ldi,0.912,0.887,0.957,0.04
JPN,2002,pdi,0.587,0.548,0.638,0.047
JPN,2003,ddi,0.913,0.855,0.954,0.626
JPN,2003,edi,0.834,0.79,0.881,0.049
JPN,2003,egdi,0.921,0.89,0.973,0.048
JPN,2003,ldi,0.912,0.887,0.957,0.04
JPN,2003,pdi,0.587,0.548,0.638,0.047
JPN,2004,ddi,0.913,0.855,0.954,0.626
JPN,2004,edi,0.836,0.794,0.886,0.047
JPN,2004,egdi,0.921,0.89,0.973,0.048
JPN,2004,ldi,0.912,0.887,0.957,0.04
JPN,2004,pdi,0.587,0.548,0.638,0.047
JPN,2005,ddi,0.913,0.855,0.954,0.626
JPN,2005,edi,0.837,0.794,0.885,0.047
JPN,2005,egdi,0.921,0.89,0.973,0.048
JPN,2005,ldi,0.912,0.887,0.957,0.04
JPN,2005,pdi,0.592,0.557,0.649,0.048
JPN,2006,ddi,0.902,0.841,0.946,0.622
JPN,2006,edi,0.839,0.792,0.881,0.046
JPN,2006,egdi,0.921,0.89,0.973,0.048
JPN,2006,ldi,0.912,0.887,0.957,0.04
JPN,2006,pdi,0.592,0.557,0.649,0.048
JPN,2007,ddi,0.902,0.841,0.946,0.622
JPN,2007,edi,0.839,0.792,0.881,0.046
JPN,2007,egdi,0.921,0.89,0.973,0.048
JPN,2007,ldi,0.912,0.887,0.957,0.04
JPN,2007,pdi,0.592,0.557,0.649,0.048
JPN,2008,ddi,0.902,0.841,0.946,0.622
JPN,2008,edi,0.84,0.801,0.895,0.049
JPN,2008,egdi,0.921,0.89,0.973,0.048
JPN,2008,ldi,0.912,0.887,0.957,0.04
JPN,2008,pdi,0.592,0.557,0.649,0.048
JPN,2009,ddi,0.902,0.841,0.946,0.622
JPN,2009,edi,0.843,0.805,0.895,0.048
JPN,2009,egdi,0.921,0.89,0.973,0.048
JPN,2009,ldi,0.912,0.887,0.957,0.04
JPN,2009,pdi,0.589,0.554,0.647,0.049
JPN,2010,ddi,0.902,0.841,0.946,0.622
JPN,2010,edi,0.847,0.801,0.887,0.045
JPN,2010,egdi,0.921,0.89,0.973,0.048
JPN,2010,ldi,0.912,0.887,0.957,0.04
JPN,2010,pdi,0.589,0.554,0.647,0.049
JPN,2011,ddi,0.902,0.841,0.946,0.622
JPN,2011,edi,0.847,0.801,0.887,0.045
JPN,2011,egdi,0.921,0.89,0.973,0.048
JPN,2011,ldi,0.912,0.887,0.957,0.04
JPN,2011,pdi,0.589,0.554,0.647,0.049
JPN,2012,ddi,0.911,0.855,0.954,0.626
JPN,2012,edi,0.843,0.806,0.891,0.046
JPN,2012,egdi,0.92,0.888,0.974,0.047
JPN,2012,ldi,0.912,0.887,0.957,0.04
JPN,2012,pdi,0.589,0.554,0.647,0.049
JPN,2013,ddi,0.911,0.855,0.954,0.626
JPN,2013,edi,0.821,0.773,0.866,0.049
JPN,2013,egdi,0.917,0.886,0.971,0.048
JPN,2013,ldi,0.911,0.886,0.956,0.039
JPN,2013,pdi,0.586,0.548,0.641,0.049
JPN,2014,ddi,0.911,0.855,0.954,0.626
JPN,2014,edi,0.821,0.773,0.867,0.049
JPN,2014,egdi,0.917,0.886,0.971,0.048
JPN,2014,ldi,0.902,0.869,0.949,0.044
JPN,2014,pdi,0.586,0.548,0.641,0.049
JPN,2015,ddi,0.911,0.849,0.952,0.625
JPN,2015,edi,0.821,0.778,0.874,0.05
JPN,2015,egdi,0.917,0.886,0.971,0.048
JPN,2015,ldi,0.902,0.872,0.95,0.044
JPN,2015,pdi,0.575,0.534,0.635,0.051
JPN,2016,ddi,0.911,0.849,0.952,0.625
JPN,2016,edi,0.821,0.778,0.874,0.05
JPN,2016,egdi,0.917,0.886,0.971,0.048
JPN,2016,ldi,0.902,0.872,0.95,0.044
JPN,2016,pdi,0.575,0.534,0.635,0.051
JPN,2017,ddi,0.911,0.849,0.952,0.625
JPN,2017,edi,0.82,0.774,0.872,0.049
JPN,2017,egdi,0.917,0.881,0.968,0.049
JPN,2017,ldi,0.902,0.867,0.947,0.044
JPN,2017,pdi,0.587,0.541,0.639,0.052
JPN,2018,ddi,0.895,0.821,0.942,0.627
JPN,2018,edi,0.827,0.785,0.878,0.048
JPN,2018,egdi,0.917,0.881,0.968,0.049
JPN,2018,ldi,0.902,0.867,0.947,0.044
JPN,2018,pdi,0.582,0.549,0.647,0.049
JPN,2019,ddi,0.896,0.828,0.947,0.632
JPN,2019,edi,0.823,0.78,0.872,0.048
JPN,2019,egdi,0.908,0.874,0.969,0.049
JPN,2019,ldi,0.902,0.867,0.947,0.044
JPN,2019,pdi,0.578,0.537,0.638,0.053
JPN,2020,ddi,0.921,0.859,0.958,0.629
JPN,2020,edi,0.822,0.78,0.871,0.048
JPN,2020,egdi,0.926,0.891,0.969,0.048
JPN,2020,ldi,0.879,0.843,0.932,0.046
JPN,2020,pdi,0.581,0.531,0.636,0.052
KAZ,1990,ddi,0.491,0.363,0.635,0.636
KAZ,1990,egdi,0.609,0.521,0.697,0.087
KAZ,1990,ldi,0.403,0.331,0.464,0.067
KAZ,1990,pdi,0.166,0.107,0.235,0.064
KAZ,1991,ddi,0.461,0.349,0.606,0.631
KAZ,1991,edi,0.293,0.253,0.323,0.036
KAZ,1991,egdi,0.593,0.515,0.696,0.09
KAZ,1991,ldi,0.423,0.355,0.489,0.068
KAZ,1991,pdi,0.166,0.107,0.235,0.064
KAZ,1992,ddi,0.461,0.349,0.606,0.631
KAZ,1992,edi,0.304,0.259,0.335,0.039
KAZ,1992,egdi,0.59,0.514,0.696,0.09
KAZ,1992,ldi,0.428,0.36,0.495,0.069
KAZ,1992,pdi,0.208,0.137,0.272,0.067
KAZ,1993,ddi,0.461,0.349,0.606,0.631
KAZ,1993,edi,0.306,0.27,0.346,0.038
KAZ,1993,egdi,0.601,0.516,0.689,0.087
KAZ,1993,ldi,0.441,0.376,0.512,0.07
KAZ,1993,pdi,0.244,0.174,0.307,0.067
