country_code,year,metric_code,mean,low,high,sd
SLE,1996,ldi,0.12,0.096,0.141,0.023
SLE,1996,pdi,0.171,0.146,0.192,0.023
SLE,1997,ddi,0.282,0.25,0.325,0.038
SLE,1997,edi,0.289,0.251,0.315,0.033
SLE,1997,egdi,0.152,0.124,0.18,0.029
SLE,1997,ldi,0.094,0.069,0.11,0.022
SLE,1997,pdi,0.184,0.159,0.206,0.024
SLE,1998,ddi,0.254,0.224,0.286,0.031
SLE,1998,edi,0.229,0.213,0.248,0.018
SLE,1998,egdi,0.132,0.107,0.152,0.024
SLE,1998,ldi,0.077,0.058,0.091,0.017
SLE,1998,pdi,0.16,0.144,0.181,0.019
SLE,1999,ddi,0.256,0.229,0.29,0.032
SLE,1999,edi,0.234,0.217,0.251,0.018
SLE,1999,egdi,0.134,0.112,0.158,0.024
SLE,1999,ldi,0.084,0.067,0.102,0.018
SLE,1999,pdi,0.162,0.146,0.183,0.019
SLE,2000,ddi,0.257,0.233,0.291,0.029
SLE,2000,edi,0.235,0.22,0.254,0.018
SLE,2000,egdi,0.138,0.112,0.161,0.025
SLE,2000,ldi,0.09,0.073,0.108,0.018
SLE,2000,pdi,0.161,0.144,0.182,0.019
SLE,2001,ddi,0.257,0.233,0.291,0.029
SLE,2001,edi,0.235,0.22,0.254,0.018
SLE,2001,egdi,0.147,0.121,0.172,0.026
SLE,2001,ldi,0.09,0.073,0.108,0.018
SLE,2001,pdi,0.16,0.144,0.181,0.019
SLE,2002,ddi,0.372,0.318,0.418,0.051
SLE,2002,edi,0.436,0.397,0.487,0.045
SLE,2002,egdi,0.272,0.223,0.31,0.043
SLE,2002,ldi,0.236,0.201,0.274,0.037
SLE,2002,pdi,0.298,0.27,0.328,0.031
SLE,2003,ddi,0.448,0.377,0.507,0.067
SLE,2003,edi,0.568,0.507,0.636,0.067
SLE,2003,egdi,0.332,0.275,0.385,0.056
SLE,2003,ldi,0.363,0.315,0.414,0.053
SLE,2003,pdi,0.365,0.319,0.404,0.044
SLE,2004,ddi,0.441,0.371,0.509,0.069
SLE,2004,edi,0.568,0.509,0.642,0.068
SLE,2004,egdi,0.332,0.279,0.388,0.056
SLE,2004,ldi,0.364,0.314,0.416,0.053
SLE,2004,pdi,0.386,0.334,0.426,0.047
SLE,2005,ddi,0.443,0.376,0.506,0.066
SLE,2005,edi,0.568,0.509,0.642,0.068
SLE,2005,egdi,0.332,0.279,0.388,0.056
SLE,2005,ldi,0.357,0.3,0.405,0.055
SLE,2005,pdi,0.385,0.333,0.425,0.046
SLE,2006,ddi,0.443,0.376,0.506,0.066
SLE,2006,edi,0.568,0.509,0.642,0.068
SLE,2006,egdi,0.332,0.279,0.388,0.056
SLE,2006,ldi,0.355,0.302,0.409,0.055
SLE,2006,pdi,0.384,0.332,0.424,0.046
SLE,2007,ddi,0.43,0.366,0.497,0.067
SLE,2007,edi,0.551,0.493,0.623,0.066
SLE,2007,egdi,0.321,0.264,0.373,0.055
SLE,2007,ldi,0.346,0.294,0.397,0.053
SLE,2007,pdi,0.373,0.322,0.411,0.045
SLE,2008,ddi,0.412,0.344,0.469,0.063
SLE,2008,edi,0.521,0.463,0.588,0.063
SLE,2008,egdi,0.297,0.251,0.356,0.052
SLE,2008,ldi,0.324,0.275,0.368,0.049
SLE,2008,pdi,0.353,0.312,0.394,0.042
SLE,2009,ddi,0.412,0.335,0.462,0.063
SLE,2009,edi,0.522,0.46,0.585,0.064
SLE,2009,egdi,0.298,0.237,0.341,0.053
SLE,2009,ldi,0.324,0.274,0.369,0.048
SLE,2009,pdi,0.353,0.309,0.391,0.042
SLE,2010,ddi,0.416,0.347,0.467,0.059
SLE,2010,edi,0.522,0.46,0.585,0.064
SLE,2010,egdi,0.299,0.254,0.355,0.053
SLE,2010,ldi,0.328,0.276,0.371,0.048
SLE,2010,pdi,0.352,0.308,0.39,0.042
SLE,2011,ddi,0.416,0.347,0.467,0.059
SLE,2011,edi,0.522,0.46,0.585,0.064
SLE,2011,egdi,0.299,0.254,0.355,0.053
SLE,2011,ldi,0.328,0.276,0.371,0.048
SLE,2011,pdi,0.352,0.308,0.39,0.042
SLE,2012,ddi,0.409,0.351,0.469,0.059
SLE,2012,edi,0.512,0.454,0.575,0.063
SLE,2012,egdi,0.296,0.245,0.345,0.052
SLE,2012,ldi,0.321,0.273,0.366,0.048
SLE,2012,pdi,0.347,0.303,0.383,0.042
SLE,2013,ddi,0.396,0.335,0.452,0.06
SLE,2013,edi,0.51,0.442,0.57,0.063
SLE,2013,egdi,0.302,0.246,0.351,0.054
SLE,2013,ldi,0.313,0.268,0.359,0.047
SLE,2013,pdi,0.35,0.306,0.386,0.041
SLE,2014,ddi,0.397,0.338,0.46,0.063
SLE,2014,edi,0.51,0.442,0.57,0.063
SLE,2014,egdi,0.302,0.246,0.351,0.054
SLE,2014,ldi,0.313,0.268,0.359,0.047
SLE,2014,pdi,0.35,0.306,0.386,0.041
SLE,2015,ddi,0.397,0.338,0.46,0.063
SLE,2015,edi,0.51,0.442,0.57,0.063
SLE,2015,egdi,0.302,0.246,0.351,0.054
SLE,2015,ldi,0.313,0.268,0.359,0.047
SLE,2015,pdi,0.35,0.306,0.386,0.041
SLE,2016,ddi,0.397,0.343,0.462,0.061
SLE,2016,edi,0.51,0.442,0.57,0.063
SLE,2016,egdi,0.302,0.246,0.351,0.054
SLE,2016,ldi,0.309,0.259,0.352,0.047
SLE,2016,pdi,0.35,0.306,0.386,0.041
SLE,2017,ddi,0.464,0.405,0.516,0.056
SLE,2017,edi,0.515,0.46,0.585,0.063
SLE,2017,egdi,0.318,0.257,0.364,0.054
SLE,2017,ldi,0.341,0.291,0.39,0.051
SLE,2017,pdi,0.349,0.311,0.392,0.041
SLE,2018,ddi,0.509,0.442,0.566,0.063
SLE,2018,edi,0.565,0.503,0.642,0.068
SLE,2018,egdi,0.364,0.305,0.429,0.061
SLE,2018,ldi,0.389,0.328,0.437,0.056
SLE,2018,pdi,0.386,0.338,0.432,0.046
SLE,2019,ddi,0.511,0.452,0.575,0.063
SLE,2019,edi,0.571,0.506,0.645,0.07
SLE,2019,egdi,0.361,0.297,0.421,0.063
SLE,2019,ldi,0.401,0.341,0.452,0.058
SLE,2019,pdi,0.388,0.346,0.441,0.048
SLE,2020,ddi,0.535,0.468,0.59,0.061
SLE,2020,edi,0.574,0.498,0.638,0.069
SLE,2020,egdi,0.391,0.329,0.453,0.063
SLE,2020,ldi,0.435,0.38,0.493,0.057
SLE,2020,pdi,0.39,0.343,0.435,0.047
SLV,1990,ddi,0.091,0.061,0.117,0.029
SLV,1990,edi,0.214,0.192,0.232,0.022
SLV,1990,egdi,0.083,0.055,0.101,0.022
SLV,1990,ldi,0.088,0.07,0.107,0.019
SLV,1990,pdi,0.153,0.13,0.175,0.023
SLV,1991,ddi,0.092,0.062,0.118,0.03
SLV,1991,edi,0.225,0.201,0.243,0.022
SLV,1991,egdi,0.085,0.059,0.105,0.022
SLV,1991,ldi,0.091,0.071,0.109,0.019
SLV,1991,pdi,0.159,0.138,0.183,0.022
SLV,1992,ddi,0.158,0.115,0.191,0.038
SLV,1992,edi,0.272,0.242,0.301,0.031
SLV,1992,egdi,0.112,0.09,0.141,0.025
SLV,1992,ldi,0.143,0.118,0.167,0.025
SLV,1992,pdi,0.185,0.163,0.211,0.024
SLV,1993,ddi,0.26,0.201,0.295,0.047
SLV,1993,edi,0.378,0.331,0.413,0.042
SLV,1993,egdi,0.153,0.116,0.183,0.034
SLV,1993,ldi,0.208,0.172,0.236,0.033
SLV,1993,pdi,0.235,0.201,0.261,0.031
SLV,1994,ddi,0.31,0.25,0.361,0.055
SLV,1994,edi,0.465,0.404,0.511,0.054
SLV,1994,egdi,0.191,0.149,0.229,0.04
SLV,1994,ldi,0.259,0.213,0.294,0.041
SLV,1994,pdi,0.277,0.236,0.313,0.038
SLV,1995,ddi,0.324,0.266,0.378,0.059
SLV,1995,edi,0.486,0.423,0.54,0.059
SLV,1995,egdi,0.208,0.157,0.24,0.042
SLV,1995,ldi,0.283,0.237,0.323,0.044
SLV,1995,pdi,0.297,0.259,0.336,0.04
SLV,1996,ddi,0.326,0.266,0.377,0.056
SLV,1996,edi,0.488,0.436,0.548,0.058
SLV,1996,egdi,0.208,0.164,0.246,0.042
SLV,1996,ldi,0.286,0.238,0.324,0.044
SLV,1996,pdi,0.302,0.259,0.334,0.039
SLV,1997,ddi,0.329,0.269,0.38,0.058
SLV,1997,edi,0.491,0.433,0.549,0.059
SLV,1997,egdi,0.21,0.17,0.253,0.042
SLV,1997,ldi,0.287,0.239,0.327,0.044
SLV,1997,pdi,0.304,0.263,0.34,0.04
SLV,1998,ddi,0.327,0.266,0.378,0.058
SLV,1998,edi,0.491,0.426,0.544,0.059
SLV,1998,egdi,0.21,0.169,0.252,0.042
SLV,1998,ldi,0.295,0.254,0.343,0.046
SLV,1998,pdi,0.305,0.259,0.338,0.041
SLV,1999,ddi,0.336,0.272,0.389,0.06
SLV,1999,edi,0.504,0.442,0.563,0.062
SLV,1999,egdi,0.206,0.163,0.245,0.043
SLV,1999,ldi,0.304,0.256,0.348,0.047
SLV,1999,pdi,0.311,0.265,0.348,0.042
SLV,2000,ddi,0.336,0.279,0.401,0.06
SLV,2000,edi,0.528,0.459,0.583,0.062
SLV,2000,egdi,0.217,0.166,0.255,0.045
SLV,2000,ldi,0.325,0.27,0.365,0.049
SLV,2000,pdi,0.324,0.282,0.365,0.043
SLV,2001,ddi,0.341,0.276,0.399,0.062
SLV,2001,edi,0.539,0.467,0.598,0.063
SLV,2001,egdi,0.22,0.173,0.263,0.045
SLV,2001,ldi,0.334,0.278,0.375,0.049
SLV,2001,pdi,0.332,0.29,0.375,0.044
SLV,2002,ddi,0.359,0.294,0.42,0.065
SLV,2002,edi,0.551,0.48,0.605,0.063
SLV,2002,egdi,0.225,0.18,0.273,0.047
SLV,2002,ldi,0.339,0.291,0.386,0.049
SLV,2002,pdi,0.335,0.282,0.37,0.045
SLV,2003,ddi,0.354,0.285,0.41,0.063
SLV,2003,edi,0.54,0.476,0.597,0.061
SLV,2003,egdi,0.222,0.18,0.268,0.045
SLV,2003,ldi,0.335,0.285,0.378,0.048
SLV,2003,pdi,0.331,0.287,0.372,0.044
SLV,2004,ddi,0.353,0.282,0.411,0.064
SLV,2004,edi,0.541,0.478,0.605,0.064
SLV,2004,egdi,0.222,0.176,0.265,0.046
SLV,2004,ldi,0.338,0.282,0.382,0.052
SLV,2004,pdi,0.331,0.282,0.37,0.044
SLV,2005,ddi,0.355,0.291,0.416,0.065
SLV,2005,edi,0.542,0.479,0.607,0.064
SLV,2005,egdi,0.224,0.172,0.263,0.046
SLV,2005,ldi,0.345,0.291,0.39,0.051
SLV,2005,pdi,0.332,0.291,0.377,0.044
SLV,2006,ddi,0.367,0.299,0.429,0.066
SLV,2006,edi,0.566,0.499,0.623,0.063
SLV,2006,egdi,0.232,0.182,0.274,0.047
SLV,2006,ldi,0.362,0.311,0.408,0.05
SLV,2006,pdi,0.345,0.301,0.387,0.045
SLV,2007,ddi,0.37,0.302,0.433,0.066
SLV,2007,edi,0.571,0.503,0.626,0.062
SLV,2007,egdi,0.234,0.184,0.276,0.047
SLV,2007,ldi,0.365,0.314,0.41,0.05
SLV,2007,pdi,0.348,0.304,0.39,0.045
SLV,2008,ddi,0.371,0.305,0.437,0.066
SLV,2008,edi,0.569,0.5,0.622,0.063
SLV,2008,egdi,0.233,0.188,0.279,0.047
SLV,2008,ldi,0.37,0.317,0.415,0.051
SLV,2008,pdi,0.346,0.304,0.389,0.044
SLV,2009,ddi,0.454,0.388,0.515,0.065
SLV,2009,edi,0.596,0.537,0.663,0.063
SLV,2009,egdi,0.259,0.205,0.303,0.049
SLV,2009,ldi,0.401,0.347,0.451,0.054
SLV,2009,pdi,0.37,0.323,0.414,0.046
SLV,2010,ddi,0.468,0.392,0.527,0.07
SLV,2010,edi,0.62,0.562,0.692,0.065
SLV,2010,egdi,0.271,0.218,0.319,0.051
SLV,2010,ldi,0.428,0.375,0.482,0.055
SLV,2010,pdi,0.39,0.346,0.445,0.049
SLV,2011,ddi,0.463,0.4,0.531,0.067
SLV,2011,edi,0.62,0.562,0.692,0.065
SLV,2011,egdi,0.272,0.215,0.319,0.052
SLV,2011,ldi,0.43,0.376,0.484,0.055
SLV,2011,pdi,0.393,0.346,0.443,0.048
SLV,2012,ddi,0.469,0.406,0.541,0.068
SLV,2012,edi,0.625,0.562,0.691,0.064
SLV,2012,egdi,0.276,0.226,0.325,0.05
SLV,2012,ldi,0.438,0.383,0.494,0.056
SLV,2012,pdi,0.396,0.349,0.444,0.048
SLV,2013,ddi,0.436,0.369,0.51,0.07
SLV,2013,edi,0.633,0.573,0.703,0.065
SLV,2013,egdi,0.289,0.23,0.336,0.053
SLV,2013,ldi,0.449,0.392,0.505,0.057
SLV,2013,pdi,0.396,0.355,0.449,0.048
SLV,2014,ddi,0.479,0.402,0.549,0.074
SLV,2014,edi,0.684,0.619,0.745,0.064
SLV,2014,egdi,0.309,0.252,0.363,0.057
SLV,2014,ldi,0.485,0.425,0.543,0.06
SLV,2014,pdi,0.425,0.372,0.473,0.051
SLV,2015,ddi,0.476,0.401,0.546,0.073
SLV,2015,edi,0.668,0.603,0.733,0.065
SLV,2015,egdi,0.301,0.242,0.349,0.055
SLV,2015,ldi,0.473,0.417,0.529,0.059
SLV,2015,pdi,0.414,0.361,0.46,0.05
SLV,2016,ddi,0.449,0.375,0.519,0.074
SLV,2016,edi,0.67,0.615,0.746,0.066
SLV,2016,egdi,0.302,0.248,0.355,0.055
SLV,2016,ldi,0.48,0.421,0.539,0.059
SLV,2016,pdi,0.416,0.357,0.462,0.051
SLV,2017,ddi,0.453,0.366,0.519,0.075
SLV,2017,edi,0.683,0.619,0.75,0.064
SLV,2017,egdi,0.311,0.264,0.377,0.056
SLV,2017,ldi,0.482,0.421,0.541,0.06
SLV,2017,pdi,0.427,0.38,0.478,0.05
SLV,2018,ddi,0.412,0.341,0.495,0.076
SLV,2018,edi,0.643,0.58,0.717,0.068
SLV,2018,egdi,0.282,0.222,0.327,0.054
SLV,2018,ldi,0.449,0.389,0.508,0.06
SLV,2018,pdi,0.407,0.359,0.46,0.051
SLV,2019,ddi,0.412,0.335,0.488,0.076
SLV,2019,edi,0.644,0.581,0.712,0.065
SLV,2019,egdi,0.287,0.228,0.331,0.052
SLV,2019,ldi,0.451,0.385,0.501,0.059
SLV,2019,pdi,0.384,0.333,0.432,0.05
SLV,2020,ddi,0.355,0.278,0.416,0.069
SLV,2020,edi,0.586,0.524,0.646,0.063
SLV,2020,egdi,0.254,0.204,0.301,0.05
SLV,2020,ldi,0.383,0.325,0.429,0.053
SLV,2020,pdi,0.34,0.289,0.383,0.047
SRB,1990,ddi,0.129,0.097,0.164,0.034
SRB,1990,edi,0.2,0.177,0.22,0.023
SRB,1990,egdi,0.22,0.193,0.246,0.027
SRB,1990,ldi,0.154,0.129,0.172,0.022
SRB,1990,pdi,0.152,0.133,0.169,0.019
SRB,1991,ddi,0.111,0.072,0.137,0.031
SRB,1991,edi,0.165,0.146,0.182,0.018
SRB,1991,egdi,0.199,0.172,0.224,0.026
SRB,1991,ldi,0.108,0.091,0.125,0.017
SRB,1991,pdi,0.138,0.124,0.153,0.016
SRB,1992,ddi,0.129,0.097,0.168,0.035
SRB,1992,edi,0.228,0.2,0.254,0.028
SRB,1992,egdi,0.227,0.197,0.257,0.03
SRB,1992,ldi,0.148,0.121,0.166,0.022
SRB,1992,pdi,0.169,0.15,0.183,0.018
SRB,1993,ddi,0.141,0.107,0.181,0.037
SRB,1993,edi,0.272,0.234,0.297,0.033
SRB,1993,egdi,0.234,0.202,0.264,0.032
SRB,1993,ldi,0.175,0.152,0.202,0.026
SRB,1993,pdi,0.183,0.164,0.2,0.019
SRB,1994,ddi,0.141,0.107,0.181,0.037
SRB,1994,edi,0.272,0.234,0.297,0.033
SRB,1994,egdi,0.237,0.203,0.264,0.031
SRB,1994,ldi,0.175,0.149,0.201,0.026
SRB,1994,pdi,0.183,0.164,0.2,0.019
SRB,1995,ddi,0.143,0.104,0.178,0.037
SRB,1995,edi,0.272,0.234,0.297,0.033
SRB,1995,egdi,0.236,0.201,0.264,0.032
SRB,1995,ldi,0.175,0.149,0.201,0.026
SRB,1995,pdi,0.184,0.161,0.198,0.019
SRB,1996,ddi,0.145,0.105,0.178,0.037
SRB,1996,edi,0.276,0.245,0.309,0.034
SRB,1996,egdi,0.237,0.206,0.269,0.032
SRB,1996,ldi,0.18,0.154,0.206,0.027
SRB,1996,pdi,0.186,0.166,0.203,0.02
SRB,1997,ddi,0.148,0.105,0.179,0.038
SRB,1997,edi,0.283,0.248,0.315,0.035
SRB,1997,egdi,0.241,0.211,0.275,0.033
SRB,1997,ldi,0.184,0.155,0.208,0.027
SRB,1997,pdi,0.186,0.163,0.201,0.02
SRB,1998,ddi,0.143,0.1,0.177,0.039
SRB,1998,edi,0.282,0.241,0.309,0.035
SRB,1998,egdi,0.24,0.208,0.273,0.033
SRB,1998,ldi,0.18,0.154,0.204,0.027
SRB,1998,pdi,0.189,0.17,0.209,0.021
SRB,1999,ddi,0.13,0.09,0.165,0.038
SRB,1999,edi,0.281,0.249,0.317,0.036
SRB,1999,egdi,0.241,0.21,0.274,0.032
SRB,1999,ldi,0.181,0.153,0.207,0.027
SRB,1999,pdi,0.187,0.166,0.206,0.021
SRB,2000,ddi,0.342,0.308,0.378,0.036
SRB,2000,edi,0.348,0.3,0.382,0.041
SRB,2000,egdi,0.297,0.257,0.329,0.037
SRB,2000,ldi,0.268,0.235,0.298,0.033
SRB,2000,pdi,0.258,0.225,0.284,0.029
SRB,2001,ddi,0.515,0.45,0.575,0.063
SRB,2001,edi,0.592,0.525,0.655,0.066
SRB,2001,egdi,0.448,0.385,0.5,0.06
SRB,2001,ldi,0.479,0.417,0.527,0.057
SRB,2001,pdi,0.402,0.351,0.452,0.052
SRB,2002,ddi,0.53,0.466,0.593,0.064
SRB,2002,edi,0.61,0.539,0.67,0.066
SRB,2002,egdi,0.461,0.4,0.519,0.061
SRB,2002,ldi,0.492,0.43,0.541,0.058
SRB,2002,pdi,0.414,0.364,0.466,0.052
SRB,2003,ddi,0.569,0.505,0.638,0.066
SRB,2003,edi,0.663,0.597,0.727,0.066
SRB,2003,egdi,0.499,0.438,0.567,0.064
SRB,2003,ldi,0.531,0.48,0.599,0.059
SRB,2003,pdi,0.447,0.394,0.498,0.053
SRB,2004,ddi,0.554,0.477,0.606,0.065
SRB,2004,edi,0.64,0.569,0.706,0.067
SRB,2004,egdi,0.483,0.413,0.541,0.062
SRB,2004,ldi,0.517,0.458,0.576,0.059
SRB,2004,pdi,0.424,0.375,0.48,0.052
SRB,2005,ddi,0.54,0.461,0.595,0.067
SRB,2005,edi,0.637,0.573,0.707,0.067
SRB,2005,egdi,0.478,0.42,0.545,0.063
SRB,2005,ldi,0.514,0.459,0.577,0.059
SRB,2005,pdi,0.415,0.365,0.47,0.051
SRB,2006,ddi,0.541,0.47,0.603,0.066
SRB,2006,edi,0.637,0.579,0.716,0.068
SRB,2006,egdi,0.48,0.416,0.545,0.064
SRB,2006,ldi,0.516,0.457,0.579,0.061
SRB,2006,pdi,0.433,0.382,0.49,0.054
SRB,2007,ddi,0.536,0.472,0.601,0.064
SRB,2007,edi,0.634,0.565,0.695,0.064
SRB,2007,egdi,0.475,0.425,0.545,0.062
SRB,2007,ldi,0.514,0.448,0.562,0.057
SRB,2007,pdi,0.426,0.375,0.48,0.052
SRB,2008,ddi,0.534,0.454,0.586,0.065
SRB,2008,edi,0.634,0.572,0.702,0.064
SRB,2008,egdi,0.477,0.408,0.529,0.061
SRB,2008,ldi,0.518,0.455,0.573,0.058
SRB,2008,pdi,0.426,0.374,0.478,0.051
SRB,2009,ddi,0.522,0.445,0.581,0.067
SRB,2009,edi,0.634,0.56,0.682,0.062
SRB,2009,egdi,0.477,0.416,0.532,0.059
SRB,2009,ldi,0.517,0.463,0.573,0.056
SRB,2009,pdi,0.422,0.369,0.471,0.05
SRB,2010,ddi,0.517,0.451,0.578,0.064
SRB,2010,edi,0.628,0.567,0.689,0.061
SRB,2010,egdi,0.475,0.416,0.529,0.059
SRB,2010,ldi,0.506,0.453,0.562,0.055
SRB,2010,pdi,0.422,0.364,0.463,0.05
SRB,2011,ddi,0.505,0.439,0.563,0.063
SRB,2011,edi,0.612,0.559,0.678,0.062
SRB,2011,egdi,0.463,0.403,0.518,0.058
SRB,2011,ldi,0.493,0.436,0.543,0.055
SRB,2011,pdi,0.41,0.362,0.458,0.049
SRB,2012,ddi,0.488,0.423,0.549,0.064
SRB,2012,edi,0.595,0.532,0.66,0.064
SRB,2012,egdi,0.45,0.385,0.502,0.06
SRB,2012,ldi,0.472,0.416,0.525,0.056
SRB,2012,pdi,0.391,0.343,0.441,0.049
SRB,2013,ddi,0.35,0.283,0.405,0.061
SRB,2013,edi,0.495,0.443,0.557,0.057
SRB,2013,egdi,0.373,0.318,0.415,0.05
SRB,2013,ldi,0.38,0.339,0.43,0.046
SRB,2013,pdi,0.32,0.281,0.361,0.04
SRB,2014,ddi,0.313,0.259,0.367,0.055
SRB,2014,edi,0.434,0.382,0.485,0.053
SRB,2014,egdi,0.337,0.286,0.374,0.046
SRB,2014,ldi,0.327,0.285,0.365,0.041
SRB,2014,pdi,0.284,0.246,0.317,0.036
SRB,2015,ddi,0.304,0.257,0.36,0.053
SRB,2015,edi,0.416,0.362,0.461,0.051
SRB,2015,egdi,0.325,0.283,0.364,0.043
SRB,2015,ldi,0.313,0.278,0.352,0.038
SRB,2015,pdi,0.273,0.239,0.306,0.034
SRB,2016,ddi,0.281,0.232,0.333,0.051
SRB,2016,edi,0.401,0.35,0.447,0.05
SRB,2016,egdi,0.318,0.279,0.363,0.042
SRB,2016,ldi,0.302,0.262,0.334,0.037
SRB,2016,pdi,0.265,0.233,0.298,0.033
SRB,2017,ddi,0.269,0.225,0.317,0.047
SRB,2017,edi,0.367,0.327,0.413,0.044
SRB,2017,egdi,0.294,0.255,0.332,0.039
SRB,2017,ldi,0.27,0.236,0.3,0.034
SRB,2017,pdi,0.244,0.218,0.274,0.029
SRB,2018,ddi,0.26,0.219,0.307,0.045
SRB,2018,edi,0.348,0.306,0.388,0.043
SRB,2018,egdi,0.291,0.247,0.321,0.037
SRB,2018,ldi,0.267,0.238,0.302,0.033
SRB,2018,pdi,0.232,0.203,0.261,0.029
SRB,2019,ddi,0.264,0.224,0.314,0.046
SRB,2019,edi,0.355,0.311,0.393,0.043
SRB,2019,egdi,0.303,0.266,0.337,0.036
SRB,2019,ldi,0.26,0.232,0.298,0.033
SRB,2019,pdi,0.24,0.216,0.272,0.029
SRB,2020,ddi,0.258,0.218,0.308,0.046
SRB,2020,edi,0.342,0.301,0.38,0.042
SRB,2020,egdi,0.295,0.259,0.328,0.035
SRB,2020,ldi,0.239,0.209,0.271,0.032
SRB,2020,pdi,0.234,0.209,0.262,0.028
SSD,2011,ddi,0.107,0.076,0.134,0.03
SSD,2011,edi,0.213,0.196,0.231,0.017
SSD,2011,egdi,0.06,0.039,0.073,0.018
SSD,2011,ldi,0.103,0.083,0.119,0.019
SSD,2011,pdi,0.107,0.09,0.132,0.02
SSD,2012,ddi,0.102,0.069,0.128,0.03
SSD,2012,edi,0.213,0.193,0.227,0.017
SSD,2012,egdi,0.062,0.043,0.079,0.018
SSD,2012,ldi,0.104,0.084,0.121,0.019
SSD,2012,pdi,0.105,0.085,0.128,0.021
SSD,2013,ddi,0.053,0.032,0.067,0.02
SSD,2013,edi,0.186,0.167,0.199,0.016
SSD,2013,egdi,0.041,0.027,0.053,0.014
SSD,2013,ldi,0.077,0.059,0.093,0.017
SSD,2013,pdi,0.088,0.068,0.106,0.019
SSD,2014,ddi,0.049,0.03,0.062,0.018
SSD,2014,edi,0.18,0.166,0.196,0.015
SSD,2014,egdi,0.039,0.024,0.048,0.014
SSD,2014,ldi,0.07,0.051,0.083,0.016
SSD,2014,pdi,0.088,0.073,0.11,0.019
SSD,2015,ddi,0.045,0.027,0.056,0.018
SSD,2015,edi,0.183,0.169,0.199,0.015
SSD,2015,egdi,0.038,0.023,0.047,0.012
SSD,2015,ldi,0.069,0.052,0.082,0.016
SSD,2015,pdi,0.098,0.082,0.116,0.017
SSD,2016,ddi,0.042,0.024,0.054,0.017
SSD,2016,edi,0.171,0.156,0.184,0.014
SSD,2016,egdi,0.036,0.023,0.045,0.013
SSD,2016,ldi,0.06,0.044,0.071,0.015
SSD,2016,pdi,0.082,0.061,0.1,0.02
SSD,2017,ddi,0.049,0.03,0.063,0.019
SSD,2017,edi,0.172,0.156,0.184,0.015
SSD,2017,egdi,0.035,0.021,0.043,0.014
SSD,2017,ldi,0.059,0.043,0.071,0.015
SSD,2017,pdi,0.069,0.045,0.084,0.02
SSD,2018,ddi,0.053,0.031,0.068,0.021
SSD,2018,edi,0.164,0.151,0.176,0.013
SSD,2018,egdi,0.029,0.018,0.036,0.011
SSD,2018,ldi,0.05,0.036,0.061,0.013
SSD,2018,pdi,0.07,0.051,0.088,0.019
SSD,2019,ddi,0.045,0.025,0.056,0.018
SSD,2019,edi,0.178,0.161,0.193,0.016
SSD,2019,egdi,0.041,0.024,0.052,0.015
SSD,2019,ldi,0.064,0.046,0.077,0.016
SSD,2019,pdi,0.078,0.058,0.1,0.021
SSD,2020,ddi,0.054,0.033,0.069,0.021
SSD,2020,edi,0.191,0.171,0.205,0.017
SSD,2020,egdi,0.042,0.026,0.052,0.015
SSD,2020,ldi,0.07,0.052,0.084,0.017
SSD,2020,pdi,0.085,0.065,0.109,0.023
STP,1990,ddi,0.227,0.19,0.261,0.036
STP,1990,edi,0.234,0.22,0.246,0.014
STP,1990,egdi,0.206,0.177,0.232,0.027
STP,1990,ldi,0.202,0.18,0.225,0.023
STP,1990,pdi,0.177,0.158,0.198,0.02
STP,1991,ddi,0.43,0.368,0.498,0.065
STP,1991,edi,0.566,0.508,0.632,0.064
STP,1991,egdi,0.406,0.345,0.462,0.06
STP,1991,ldi,0.424,0.371,0.474,0.054
STP,1991,pdi,0.365,0.318,0.416,0.049
STP,1992,ddi,0.49,0.423,0.561,0.069
STP,1992,edi,0.649,0.592,0.715,0.063
STP,1992,egdi,0.461,0.393,0.519,0.063
STP,1992,ldi,0.512,0.453,0.567,0.058
STP,1992,pdi,0.425,0.376,0.478,0.05
STP,1993,ddi,0.495,0.427,0.566,0.071
STP,1993,edi,0.658,0.595,0.721,0.063
STP,1993,egdi,0.467,0.402,0.528,0.064
STP,1993,ldi,0.522,0.471,0.587,0.058
STP,1993,pdi,0.43,0.391,0.491,0.051
STP,1994,ddi,0.495,0.427,0.568,0.071
STP,1994,edi,0.657,0.591,0.718,0.064
STP,1994,egdi,0.467,0.403,0.53,0.064
STP,1994,ldi,0.521,0.467,0.584,0.059
STP,1994,pdi,0.43,0.387,0.488,0.051
STP,1995,ddi,0.494,0.429,0.576,0.073
STP,1995,edi,0.653,0.576,0.706,0.065
STP,1995,egdi,0.464,0.407,0.535,0.064
STP,1995,ldi,0.518,0.455,0.575,0.06
STP,1995,pdi,0.417,0.359,0.463,0.053
STP,1996,ddi,0.492,0.429,0.573,0.071
STP,1996,edi,0.651,0.581,0.712,0.065
STP,1996,egdi,0.462,0.402,0.53,0.064
STP,1996,ldi,0.52,0.454,0.574,0.06
STP,1996,pdi,0.414,0.36,0.465,0.053
STP,1997,ddi,0.49,0.42,0.563,0.07
STP,1997,edi,0.653,0.598,0.728,0.064
STP,1997,egdi,0.465,0.398,0.524,0.064
STP,1997,ldi,0.521,0.447,0.565,0.059
STP,1997,pdi,0.426,0.375,0.479,0.052
STP,1998,ddi,0.49,0.421,0.564,0.07
